candidate,election_status,status_of_candidate,specific_party,general_party,election_jurisdiction,election_year,election_type,office_sought,incumbency_status,specific_business,general_industry,broad_sector,#_of_records,total_$
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,AUTO MANUFACTURERS,AUTOMOTIVE,TRANSPORTATION,99,"$27,773"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,FINANCIAL SERVICES & CONSULTING,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",115,"$27,589"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,AVIATION SERVICES & AIRPORTS,AIR TRANSPORT,TRANSPORTATION,52,"$27,512"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,NONPROFIT FOUNDATIONS,NONPROFIT INSTITUTIONS,GOVERNMENT AGENCIES/EDUCATION/OTHER,34,"$27,405"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,RECREATION & ENTERTAINMENT,RECREATION & LIVE ENTERTAINMENT,GENERAL BUSINESS,146,"$27,283"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,HEALTH CARE SERVICES,HEALTH SERVICES,HEALTH,280,"$27,278"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,BUSINESS SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,26,"$27,153"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,"INSURANCE COMPANIES, GENERAL",INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",239,"$27,099"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,ELECTRIC POWER UTILITIES,ELECTRIC UTILITIES,ENERGY & NATURAL RESOURCES,180,"$26,912"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,PAYDAY/TITLE LOANS,PAYDAY/TITLE LOANS,"FINANCE, INSURANCE & REAL ESTATE",100,"$26,693"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,INCLUDES ALL SUGAR GROWERS AND SUGAR CO-OPS,CROP PRODUCTION & BASIC PROCESSING,AGRICULTURE,23,"$26,600"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,RETAIL TRADE,RETAIL SALES,GENERAL BUSINESS,60,"$26,519"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,WINE & DISTILLED SPIRITS MANUFACTURING,"BEER, WINE & LIQUOR",GENERAL BUSINESS,36,"$26,333"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,PAGING & CELLULAR PHONES AND SERVICES,TELECOM SERVICES & EQUIPMENT,COMMUNICATIONS & ELECTRONICS,179,"$26,026"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,BAIL BOND SERVICES,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",16,"$25,920"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,COMPUTER MANUFACTURE & SERVICES,COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,127,"$25,750"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,TRUCKING,TRUCKING,TRANSPORTATION,17,"$25,725"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,GAS & ELECTRIC UTILITIES,ELECTRIC UTILITIES,ENERGY & NATURAL RESOURCES,287,"$25,702"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,MEDICAL SCHOOLS,EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,47,"$25,200"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,RECREATION & ENTERTAINMENT,RECREATION & LIVE ENTERTAINMENT,GENERAL BUSINESS,49,"$25,138"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,BUSINESS SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,31,"$24,990"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,BIOTECH PRODUCTS & RESEARCH,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,106,"$24,924"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,PAPER & PULP MILLS AND PAPER MANUFACTURING,FORESTRY & FOREST PRODUCTS,AGRICULTURE,41,"$24,520"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,ADVERTISING & PUBLIC RELATIONS SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,34,"$24,500"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,HOME CARE SERVICES,HEALTH SERVICES,HEALTH,28,"$24,075"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,MORTGAGE BANKERS & BROKERS,REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",59,"$23,863"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,MAJOR (MULTINATIONAL) OIL & GAS PRODUCERS,OIL & GAS,ENERGY & NATURAL RESOURCES,202,"$23,834"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,"ABORTION POLICY, PRO-CHOICE",ABORTION POLICY,IDEOLOGY/SINGLE ISSUE,61,"$23,769"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,BEVERAGES (NON-ALCOHOLIC),FOOD & BEVERAGE,GENERAL BUSINESS,29,"$23,525"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,ELECTRICAL CONTRACTORS,SPECIAL TRADE CONTRACTORS,CONSTRUCTION,75,"$23,423"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,BANKS & LENDING INSTITUTIONS,BANKS & LENDING INSTITUTIONS,"FINANCE, INSURANCE & REAL ESTATE",87,"$23,421"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,RESTAURANTS & DRINKING ESTABLISHMENTS,FOOD & BEVERAGE,GENERAL BUSINESS,199,"$23,413"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,"FARMERS, IN GENERAL",CROP PRODUCTION & BASIC PROCESSING,AGRICULTURE,100,"$23,270"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,"CHURCHES, CLERGY & RELIGIOUS ORGANIZATIONS",CLERGY,GOVERNMENT AGENCIES/EDUCATION/OTHER,281,"$23,231"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,AUTO MANUFACTURERS,AUTOMOTIVE,TRANSPORTATION,164,"$22,685"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,DEFENSE ELECTRONIC CONTRACTORS,DEFENSE ELECTRONICS,DEFENSE,217,"$22,458"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,MEDICAL SUPPLIES MANUFACTURING & SALES,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,131,"$21,741"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,ARCHITECTURAL SERVICES,CONSTRUCTION SERVICES,CONSTRUCTION,49,"$21,726"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,PETROLEUM REFINING & MARKETING,OIL & GAS,ENERGY & NATURAL RESOURCES,14,"$21,600"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,COMMERCIAL TELEVISION & RADIO STATIONS,TV & MOVIE PRODUCTION/DISTRIBUTION,COMMUNICATIONS & ELECTRONICS,72,"$21,339"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,PRIVATE PRISONS & CORRECTIONS FACILITIES,MISCELLANEOUS BUSINESS,GENERAL BUSINESS,19,"$21,125"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,INDUSTRIAL & COMMERCIAL EQUIPMENT AND MATERIALS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,134,"$20,965"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,AUTO REPAIR,AUTOMOTIVE,TRANSPORTATION,48,"$20,230"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,SPECIAL TRADE CONTRACTORS,SPECIAL TRADE CONTRACTORS,CONSTRUCTION,86,"$20,193"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,GUN RIGHTS,GUN CONTROL,IDEOLOGY/SINGLE ISSUE,8,"$20,150"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,"CONSTRUCTION, UNCLASSIFIED",GENERAL CONTRACTORS,CONSTRUCTION,141,"$20,138"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,LIFE INSURANCE,INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",140,"$20,036"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,BEER,"BEER, WINE & LIQUOR",GENERAL BUSINESS,20,"$20,000"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,PACS OPERATED BY REPUBLICAN STATE POLITICIANS,LEADERSHIP PACS,CANDIDATE CONTRIBUTIONS,4,"$20,000"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,WASTE MANAGEMENT,WASTE MANAGEMENT,ENERGY & NATURAL RESOURCES,40,"$19,883"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,CREDIT AGENCIES & FINANCE COMPANIES,FINANCE & CREDIT COMPANIES,"FINANCE, INSURANCE & REAL ESTATE",35,"$19,770"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,BIOTECH PRODUCTS & RESEARCH,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,24,"$19,570"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,"DEPARTMENT, VARIETY & CONVENIENCE STORES",RETAIL SALES,GENERAL BUSINESS,154,"$19,549"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,"TECHNICAL, BUSINESS & VOCATIONAL SCHOOLS AND SERVICES",EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,166,"$19,367"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,FOOD WHOLESALERS,FOOD PROCESSING & SALES,AGRICULTURE,20,"$19,025"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,ALUMINUM MINING & PROCESSING,ALUMINUM MINING & PROCESSING,ENERGY & NATURAL RESOURCES,11,"$19,000"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,OTHER NON-PHYSICIAN HEALTH PRACTITIONERS,HEALTH PROFESSIONALS,HEALTH,169,"$18,935"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,FOOD & KINDRED PRODUCTS MANUFACTURING,FOOD PROCESSING & SALES,AGRICULTURE,112,"$18,365"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,TAXICABS,MISCELLANEOUS TRANSPORT,TRANSPORTATION,162,"$18,198"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,DATA PROCESSING & COMPUTER SERVICES,COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,22,"$18,183"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,FEDERAL EMPLOYEE UNIONS,PUBLIC SECTOR UNIONS,LABOR,20,"$18,167"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,SECURITY SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,78,"$18,103"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,PLASTICS & RUBBER PROCESSING AND PRODUCTS,CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,29,"$17,923"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,119,"$17,789"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,CREDIT REPORTING SERVICES & COLLECTION AGENCIES,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",19,"$17,625"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,HORSE BREEDERS,LIVESTOCK,AGRICULTURE,142,"$17,532"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,CHEMICALS,CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,107,"$17,434"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,SEA FREIGHT & PASSENGER SERVICES,SEA TRANSPORT,TRANSPORTATION,20,"$17,425"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,HEALTH CARE PRODUCTS,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,18,"$17,270"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,PRO-ISRAEL,FOREIGN & DEFENSE POLICY,IDEOLOGY/SINGLE ISSUE,7,"$17,250"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,"DAIRY FARMERS & WHOLESALE AND RETAIL MILK, CHEESE AND ICE CREAM DEALERS",DAIRY,AGRICULTURE,15,"$17,005"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,MORTGAGE BANKERS & BROKERS,REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",96,"$16,888"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,POULTRY & EGGS,POULTRY & EGGS,AGRICULTURE,11,"$16,850"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,SEA TRANSPORT,SEA TRANSPORT,TRANSPORTATION,25,"$16,818"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,DEFENSE-RELATED SERVICES,MISCELLANEOUS DEFENSE,DEFENSE,25,"$16,285"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,EMPLOYER LISTED BUT CATEGORY UNKNOWN,EMPLOYER LISTED/CATEGORY UNKNOWN,UNCODED,20,"$15,900"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,OPTOMETRISTS & OPHTHALMOLOGISTS,HEALTH PROFESSIONALS,HEALTH,88,"$15,755"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,GUN CONTROL,GUN CONTROL,IDEOLOGY/SINGLE ISSUE,8,"$15,723"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,CONFECTIONARY PROCESSORS & MANUFACTURERS,FOOD & BEVERAGE,GENERAL BUSINESS,15,"$15,700"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,CLOTHING & ACCESSORIES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,53,"$15,424"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,COMMERCIAL PRINTING & TYPESETTING,PRINTING & PUBLISHING,COMMUNICATIONS & ELECTRONICS,63,"$15,381"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,CONSTRUCTION & PUBLIC WORKS,GENERAL CONTRACTORS,CONSTRUCTION,55,"$15,110"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,PLEASURE BOATS,MISCELLANEOUS TRANSPORT,TRANSPORTATION,19,"$15,050"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,FOOD & BEVERAGE PRODUCTS AND SERVICES,FOOD PROCESSING & SALES,AGRICULTURE,10,"$14,850"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,"AUTO DEALERS, NEW & USED",AUTOMOTIVE,TRANSPORTATION,100,"$14,752"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,MUSICIANS,"BANDS, ORCHESTRAS & OTHER LIVE MUSIC PRODUCTION",COMMUNICATIONS & ELECTRONICS,95,"$14,540"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,DENTISTS,HEALTH PROFESSIONALS,HEALTH,129,"$14,486"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,NATURAL GAS TRANSMISSION & DISTRIBUTION,OIL & GAS,ENERGY & NATURAL RESOURCES,17,"$14,410"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,FARM BUREAU/AFFILIATED ORGANIZATIONS & PACS,FARM BUREAU,AGRICULTURE,13,"$14,400"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,FABRICATED METAL PRODUCTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,10,"$14,400"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,NATIVE AMERICAN TRIBES & GOVERNING UNITS,TRIBAL GOVERNMENTS,GOVERNMENT AGENCIES/EDUCATION/OTHER,61,"$14,291"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,GAY & LESBIAN RIGHTS AND ISSUES,GAY/LESBIAN RIGHTS & ISSUES,IDEOLOGY/SINGLE ISSUE,40,"$14,209"
"HARRISON, JAIME",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,CHALLENGER,WINE & DISTILLED SPIRITS MANUFACTURING,"BEER, WINE & LIQUOR",GENERAL BUSINESS,48,"$14,041"
"GRAHAM, LINDSEY OLIN",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,SC,2020,STANDARD,US SENATE DISTRICT SC SW-CLASS II,INCUMBENT,TRANSPORTATION,MISCELLANEOUS TRANSPORT,TRANSPORTATION,32,"$14,013"
