candidate,election_status,status_of_candidate,specific_party,general_party,election_jurisdiction,election_year,election_type,office_sought,incumbency_status,specific_business,general_industry,broad_sector,#_of_records,total_$
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,INVESTMENT HOLDING COMPANIES,INVESTMENT HOLDING COMPANIES,"FINANCE, INSURANCE & REAL ESTATE",13,"$21,650"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,HARDWARE & BUILDING MATERIALS STORES,RETAIL SALES,GENERAL BUSINESS,240,"$20,888"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,NURSING HOMES,HOSPITALS & NURSING HOMES,HEALTH,15,"$20,863"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,RESTAURANTS & DRINKING ESTABLISHMENTS,FOOD & BEVERAGE,GENERAL BUSINESS,113,"$20,815"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,CHRISTIAN CONSERVATIVE,CHRISTIAN CONSERVATIVE,IDEOLOGY/SINGLE ISSUE,8,"$20,618"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,"INSURANCE COMPANIES, GENERAL",INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",32,"$20,422"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,AUTOMOTIVE & TRUCKING,AUTOMOTIVE,TRANSPORTATION,16,"$20,281"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,PACS OPERATED BY DEMOCRATIC STATE POLITICIANS,LEADERSHIP PACS,CANDIDATE CONTRIBUTIONS,7,"$20,224"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,"TECHNICAL, BUSINESS & VOCATIONAL SCHOOLS AND SERVICES",EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,112,"$20,065"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,EXPRESS DELIVERY SERVICES,AIR TRANSPORT,TRANSPORTATION,45,"$20,020"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,"BOOK, NEWSPAPER & PERIODICAL PUBLISHING",PRINTING & PUBLISHING,COMMUNICATIONS & ELECTRONICS,18,"$19,920"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,GUN RIGHTS,GUN CONTROL,IDEOLOGY/SINGLE ISSUE,6,"$19,915"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,DATA PROCESSING & COMPUTER SERVICES,COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,59,"$19,702"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,TELEVISION PRODUCTION,TV & MOVIE PRODUCTION/DISTRIBUTION,COMMUNICATIONS & ELECTRONICS,16,"$19,494"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,STEEL MANUFACTURING,STEEL,ENERGY & NATURAL RESOURCES,19,"$19,350"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,CONSTRUCTION EQUIPMENT,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,12,"$19,310"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,CIVIL SERVANT/PUBLIC EMPLOYEE,CIVIL SERVANTS/PUBLIC OFFICIALS,GOVERNMENT AGENCIES/EDUCATION/OTHER,97,"$19,209"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,FOOD WHOLESALERS,FOOD PROCESSING & SALES,AGRICULTURE,15,"$19,192"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,DEFENSE AEROSPACE CONTRACTORS,DEFENSE AEROSPACE,DEFENSE,48,"$19,154"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,"MUSEUMS, ART GALLERIES, LIBRARIES, ETC.",NONPROFIT INSTITUTIONS,GOVERNMENT AGENCIES/EDUCATION/OTHER,74,"$19,103"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,ENERGY PRODUCTION & DISTRIBUTION,MISCELLANEOUS ENERGY,ENERGY & NATURAL RESOURCES,30,"$19,020"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,HEALTH CARE SERVICES,HEALTH SERVICES,HEALTH,19,"$19,005"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,OIL & GAS,OIL & GAS,ENERGY & NATURAL RESOURCES,16,"$18,933"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,"AUTO DEALERS, NEW & USED",AUTOMOTIVE,TRANSPORTATION,20,"$18,888"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,TRANSPORTATION,MISCELLANEOUS TRANSPORT,TRANSPORTATION,10,"$18,765"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,HARDWARE & BUILDING MATERIALS STORES,RETAIL SALES,GENERAL BUSINESS,38,"$18,724"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,COMPUTER MANUFACTURE & SERVICES,COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,31,"$18,550"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,WELFARE & SOCIAL WORK,WELFARE/SOCIAL WORK,GOVERNMENT AGENCIES/EDUCATION/OTHER,98,"$18,428"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,MILITARY,MILITARY,GOVERNMENT AGENCIES/EDUCATION/OTHER,19,"$18,300"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,AIRCRAFT MANUFACTURERS,AIR TRANSPORT,TRANSPORTATION,47,"$18,194"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,"RECYCLING OF METAL, PAPER, PLASTICS, ETC.",MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,16,"$18,100"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,COMMERCIAL PRINTING & TYPESETTING,PRINTING & PUBLISHING,COMMUNICATIONS & ELECTRONICS,33,"$18,070"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,"COMMERCIAL PHOTOGRAPHY, ART & GRAPHIC DESIGN",BUSINESS SERVICES,GENERAL BUSINESS,31,"$17,995"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,"OILFIELD SERVICE, EQUIPMENT & EXPLORATION",OIL & GAS,ENERGY & NATURAL RESOURCES,29,"$17,900"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,INVESTMENT HOLDING COMPANIES,INVESTMENT HOLDING COMPANIES,"FINANCE, INSURANCE & REAL ESTATE",9,"$17,850"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,MORTGAGE BANKERS & BROKERS,REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",17,"$17,825"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,"PROFESSIONAL SPORTS, ARENAS & RELATED EQUIPMENT AND SERVICES",RECREATION & LIVE ENTERTAINMENT,GENERAL BUSINESS,9,"$17,800"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,ELECTRONICS MANUFACTURING & SERVICES,ELECTRONICS MANUFACTURING & SERVICES,COMMUNICATIONS & ELECTRONICS,29,"$17,379"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,SPECIAL TRADE CONTRACTORS,SPECIAL TRADE CONTRACTORS,CONSTRUCTION,20,"$17,150"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,ALUMINUM MINING & PROCESSING,ALUMINUM MINING & PROCESSING,ENERGY & NATURAL RESOURCES,4,"$16,800"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,EMPLOYMENT AGENCIES,BUSINESS SERVICES,GENERAL BUSINESS,8,"$16,750"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,PAYDAY/TITLE LOANS,PAYDAY/TITLE LOANS,"FINANCE, INSURANCE & REAL ESTATE",8,"$16,355"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,MISCELLANEOUS RETAIL STORES,RETAIL SALES,GENERAL BUSINESS,18,"$16,285"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,NONPROFIT FOUNDATIONS,NONPROFIT INSTITUTIONS,GOVERNMENT AGENCIES/EDUCATION/OTHER,15,"$16,150"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,STATE & LOCAL GOVERNMENT EMPLOYEE UNIONS,PUBLIC SECTOR UNIONS,LABOR,18,"$16,125"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,MANUFACTURING UNIONS,GENERAL TRADE UNIONS,LABOR,5,"$15,750"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,HORSE BREEDERS,LIVESTOCK,AGRICULTURE,92,"$15,500"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,LUMBER AND WOOD PRODUCTS & LUMBER YARDS,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,15,"$15,100"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,REPUBLICAN JOINT CANDIDATE COMMITTEES,JOINT CANDIDATE COMMITTEE,CANDIDATE CONTRIBUTIONS,3,"$15,000"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,CREDIT REPORTING SERVICES & COLLECTION AGENCIES,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",10,"$15,000"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,GUN CONTROL,GUN CONTROL,IDEOLOGY/SINGLE ISSUE,5,"$15,000"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,SHIP BUILDING & REPAIR,SEA TRANSPORT,TRANSPORTATION,10,"$15,000"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,HEALTH CARE SERVICES,HEALTH SERVICES,HEALTH,69,"$14,675"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,PAPER & PULP MILLS AND PAPER MANUFACTURING,FORESTRY & FOREST PRODUCTS,AGRICULTURE,34,"$14,658"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,MEDICAL SUPPLIES MANUFACTURING & SALES,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,33,"$14,519"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,ANIMAL RIGHTS,ANIMAL RIGHTS,IDEOLOGY/SINGLE ISSUE,12,"$14,310"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,"ABORTION POLICY, PRO-LIFE",ABORTION POLICY,IDEOLOGY/SINGLE ISSUE,7,"$14,250"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,"OTHER REAL ESTATE SERVICES, APPRAISALS",REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",13,"$14,200"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,EMPLOYMENT AGENCIES,BUSINESS SERVICES,GENERAL BUSINESS,34,"$14,077"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,HEALTH CARE PRODUCTS,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,8,"$13,775"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,GASOLINE SERVICE STATIONS,OIL & GAS,ENERGY & NATURAL RESOURCES,15,"$13,763"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,ADVERTISING & PUBLIC RELATIONS SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,8,"$13,742"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,SATELLITE TV OPERATORS,CABLE TV,COMMUNICATIONS & ELECTRONICS,6,"$13,700"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,BIOTECH PRODUCTS & RESEARCH,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,52,"$13,599"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,HOUSEHOLD APPLIANCES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,18,"$13,558"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,WASTE MANAGEMENT,WASTE MANAGEMENT,ENERGY & NATURAL RESOURCES,30,"$13,500"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,PLASTICS & RUBBER PROCESSING AND PRODUCTS,CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,14,"$13,500"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,MERCHANT MARINE & LONGSHOREMEN UNIONS,TRANSPORTATION UNIONS,LABOR,6,"$13,500"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,"FARMERS, IN GENERAL",CROP PRODUCTION & BASIC PROCESSING,AGRICULTURE,33,"$13,448"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,SHOES & LEATHER PRODUCTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,10,"$13,350"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,OTHER NON-PHYSICIAN HEALTH PRACTITIONERS,HEALTH PROFESSIONALS,HEALTH,41,"$13,151"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,MEDICAL SCHOOLS,EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,42,"$13,033"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,CLOTHING & ACCESSORIES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,9,"$12,877"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,ELECTRICAL SUPPLY,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,8,"$12,700"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,TEAMSTERS UNIONS,TRANSPORTATION UNIONS,LABOR,31,"$12,700"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,RECREATION & ENTERTAINMENT,RECREATION & LIVE ENTERTAINMENT,GENERAL BUSINESS,12,"$12,660"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,"STONE, CLAY, GLASS & CONCRETE PRODUCTS",BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,11,"$12,609"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,FARM BUREAU/AFFILIATED ORGANIZATIONS & PACS,FARM BUREAU,AGRICULTURE,6,"$12,550"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,AUTOMOTIVE MANUFACTURING UNION,TRANSPORTATION UNIONS,LABOR,57,"$12,457"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,SPORTING GOODS SALES & MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,10,"$12,374"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,PAGING & CELLULAR PHONES AND SERVICES,TELECOM SERVICES & EQUIPMENT,COMMUNICATIONS & ELECTRONICS,10,"$12,320"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,RESORTS,LODGING & TOURISM,GENERAL BUSINESS,6,"$12,208"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,TRUCKING,TRUCKING,TRANSPORTATION,12,"$12,054"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,DENTISTS,HEALTH PROFESSIONALS,HEALTH,38,"$12,017"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,FOOD & BEVERAGE PRODUCTS AND SERVICES,FOOD PROCESSING & SALES,AGRICULTURE,4,"$12,000"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,CIVIL SERVICE & GOVERNMENT UNIONS,PUBLIC SECTOR UNIONS,LABOR,8,"$12,000"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,RECORDED MUSIC & MUSIC PRODUCTION,RECORDED MUSIC PRODUCTION,COMMUNICATIONS & ELECTRONICS,15,"$11,870"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,CHAMBERS OF COMMERCE,BUSINESS ASSOCIATIONS,GENERAL BUSINESS,6,"$11,775"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,BEER,"BEER, WINE & LIQUOR",GENERAL BUSINESS,8,"$11,750"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,NUTRITIONAL & DIETARY SUPPLEMENTS,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,5,"$11,700"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,BEVERAGES (NON-ALCOHOLIC),FOOD & BEVERAGE,GENERAL BUSINESS,10,"$11,650"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,MANAGEMENT CONSULTANTS & SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,21,"$11,472"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,AVIATION SERVICES & AIRPORTS,AIR TRANSPORT,TRANSPORTATION,7,"$11,400"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,MILITARY,MILITARY,GOVERNMENT AGENCIES/EDUCATION/OTHER,15,"$11,324"
