candidate,election_status,status_of_candidate,specific_party,general_party,election_jurisdiction,election_year,election_type,office_sought,incumbency_status,specific_business,general_industry,broad_sector,#_of_records,total_$
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,"TIMBER COMPANIES, SAWMILLS, & OTHERS ENGAGED IN CUTTING DOWN TREES",FORESTRY & FOREST PRODUCTS,AGRICULTURE,53,"$22,735"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,"FARMERS, IN GENERAL",CROP PRODUCTION & BASIC PROCESSING,AGRICULTURE,46,"$22,648"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,AIRCRAFT MANUFACTURERS,AIR TRANSPORT,TRANSPORTATION,182,"$22,483"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,MEAT PROCESSING & PRODUCTS,FOOD PROCESSING & SALES,AGRICULTURE,14,"$22,470"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,SERVICES,MISCELLANEOUS SERVICES,GENERAL BUSINESS,46,"$21,896"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,FOOD & KINDRED PRODUCTS MANUFACTURING,FOOD PROCESSING & SALES,AGRICULTURE,78,"$21,740"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,BIOTECH PRODUCTS & RESEARCH,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,58,"$21,437"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,AGRICULTURAL CHEMICALS (FERTILIZERS & PESTICIDES),AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,25,"$21,430"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,"PUBLIC SCHOOL TEACHERS, ADMINISTRATORS & OFFICIALS",EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,223,"$21,411"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,SPECIAL TRADE CONTRACTORS,SPECIAL TRADE CONTRACTORS,CONSTRUCTION,45,"$21,349"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,GAS & ELECTRIC UTILITIES,ELECTRIC UTILITIES,ENERGY & NATURAL RESOURCES,158,"$21,117"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,GUN RIGHTS,GUN CONTROL,IDEOLOGY/SINGLE ISSUE,8,"$20,650"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,SECURITY BROKERS & INVESTMENT COMPANIES,SECURITIES & INVESTMENT,"FINANCE, INSURANCE & REAL ESTATE",9,"$20,400"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,"INSURANCE AGENCIES, BROKERS & AGENTS",INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",118,"$20,196"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,FEDERAL EMPLOYEE UNIONS,PUBLIC SECTOR UNIONS,LABOR,16,"$20,120"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,RECREATION & ENTERTAINMENT,RECREATION & LIVE ENTERTAINMENT,GENERAL BUSINESS,82,"$19,884"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,BROADCASTING & MOTION PICTURES,TV & MOVIE PRODUCTION/DISTRIBUTION,COMMUNICATIONS & ELECTRONICS,15,"$19,877"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,CANDIDATE COMMITTEES,CANDIDATE COMMITTEES,CANDIDATE CONTRIBUTIONS,14,"$19,869"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,"CONSTRUCTION, UNCLASSIFIED",GENERAL CONTRACTORS,CONSTRUCTION,46,"$19,662"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,CREDIT REPORTING SERVICES & COLLECTION AGENCIES,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",13,"$19,593"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,TELEPHONE & COMMUNICATIONS EQUIPMENT,TELECOM SERVICES & EQUIPMENT,COMMUNICATIONS & ELECTRONICS,8,"$19,300"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,MAJOR (MULTINATIONAL) OIL & GAS PRODUCERS,OIL & GAS,ENERGY & NATURAL RESOURCES,83,"$19,119"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,OTHER FINANCIAL SERVICES,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",15,"$18,985"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,FARM MACHINERY & EQUIPMENT,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,6,"$18,900"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,ADVERTISING & PUBLIC RELATIONS SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,38,"$18,860"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,PRO-ISRAEL,FOREIGN & DEFENSE POLICY,IDEOLOGY/SINGLE ISSUE,5,"$18,500"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,DEMOCRATIC/LIBERAL,LIBERAL POLICY ORGANIZATION,IDEOLOGY/SINGLE ISSUE,8,"$18,325"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,STEEL MANUFACTURING,STEEL,ENERGY & NATURAL RESOURCES,92,"$17,729"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,"INSURANCE COMPANIES, GENERAL",INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",70,"$17,424"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,OTHER NON-PHYSICIAN HEALTH PRACTITIONERS,HEALTH PROFESSIONALS,HEALTH,9,"$17,400"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,RESTAURANTS & DRINKING ESTABLISHMENTS,FOOD & BEVERAGE,GENERAL BUSINESS,100,"$17,355"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,AVIATION SERVICES & AIRPORTS,AIR TRANSPORT,TRANSPORTATION,12,"$17,050"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,FOOD & BEVERAGE PRODUCTS AND SERVICES,FOOD PROCESSING & SALES,AGRICULTURE,12,"$16,850"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,NURSES,HEALTH PROFESSIONALS,HEALTH,47,"$16,828"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,ALTERNATIVE ENERGY PRODUCTION & SERVICES,MISCELLANEOUS ENERGY,ENERGY & NATURAL RESOURCES,33,"$16,803"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,WINE & DISTILLED SPIRITS MANUFACTURING,"BEER, WINE & LIQUOR",GENERAL BUSINESS,24,"$16,795"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,POULTRY & EGGS,POULTRY & EGGS,AGRICULTURE,13,"$16,700"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,MINING SERVICES & EQUIPMENT,MINING,ENERGY & NATURAL RESOURCES,22,"$16,400"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,LANDSCAPING & EXCAVATION SERVICES,SPECIAL TRADE CONTRACTORS,CONSTRUCTION,25,"$16,375"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,TRANSPORTATION,MISCELLANEOUS TRANSPORT,TRANSPORTATION,19,"$16,050"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,RECORDED MUSIC & MUSIC PRODUCTION,RECORDED MUSIC PRODUCTION,COMMUNICATIONS & ELECTRONICS,21,"$16,031"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,PAGING & CELLULAR PHONES AND SERVICES,TELECOM SERVICES & EQUIPMENT,COMMUNICATIONS & ELECTRONICS,52,"$15,704"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,"DEPARTMENT, VARIETY & CONVENIENCE STORES",RETAIL SALES,GENERAL BUSINESS,155,"$15,511"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,RETAIL TRADE,RETAIL SALES,GENERAL BUSINESS,51,"$15,377"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,PLEASURE BOATS,MISCELLANEOUS TRANSPORT,TRANSPORTATION,27,"$15,331"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,INDIAN GAMING,GAMBLING & CASINOS,GENERAL BUSINESS,9,"$15,200"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,OIL & GAS,OIL & GAS,ENERGY & NATURAL RESOURCES,66,"$15,089"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,COMMUNICATIONS & ELECTRONICS,MISCELLANEOUS COMMUNICATIONS & ELECTRONICS,COMMUNICATIONS & ELECTRONICS,8,"$15,050"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,CLOTHING & ACCESSORIES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,25,"$14,500"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,WHOLESALE TRADE,MISCELLANEOUS BUSINESS,GENERAL BUSINESS,5,"$14,400"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,HEALTH CARE PRODUCTS,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,16,"$14,231"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,MINING,MINING,ENERGY & NATURAL RESOURCES,44,"$13,975"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,MEDICAL SUPPLIES MANUFACTURING & SALES,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,56,"$13,792"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,WASTE MANAGEMENT,WASTE MANAGEMENT,ENERGY & NATURAL RESOURCES,52,"$13,790"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,"PAINTS, SOLVENTS & COATINGS",CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,75,"$13,709"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,79,"$13,650"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,REPUBLICAN JOINT CANDIDATE COMMITTEES,JOINT CANDIDATE COMMITTEE,CANDIDATE CONTRIBUTIONS,3,"$13,556"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,BUSINESS SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,27,"$13,340"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,BUSINESS SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,7,"$13,235"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,GLASS PRODUCTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,12,"$13,225"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,FARM BUREAU/AFFILIATED ORGANIZATIONS & PACS,FARM BUREAU,AGRICULTURE,16,"$13,110"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,MORTGAGE BANKERS & BROKERS,REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",60,"$12,843"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,OTHER NON-PHYSICIAN HEALTH PRACTITIONERS,HEALTH PROFESSIONALS,HEALTH,41,"$12,842"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,LUMBER AND WOOD PRODUCTS & LUMBER YARDS,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,36,"$12,786"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,DEFENSE ELECTRONIC CONTRACTORS,DEFENSE ELECTRONICS,DEFENSE,80,"$12,713"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,WATER UTILITIES,WATER UTILITIES,ENERGY & NATURAL RESOURCES,7,"$12,550"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,RESORTS,LODGING & TOURISM,GENERAL BUSINESS,29,"$12,528"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,HUNTING & WILDLIFE,HUNTING,ENERGY & NATURAL RESOURCES,4,"$12,500"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,RECORDED MUSIC & MUSIC PRODUCTION,RECORDED MUSIC PRODUCTION,COMMUNICATIONS & ELECTRONICS,8,"$12,313"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,"TECHNICAL, BUSINESS & VOCATIONAL SCHOOLS AND SERVICES",EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,13,"$12,300"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,FOOD WHOLESALERS,FOOD PROCESSING & SALES,AGRICULTURE,14,"$12,248"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,NUCLEAR ENERGY,NUCLEAR ENERGY,ENERGY & NATURAL RESOURCES,8,"$12,200"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,PHARMACEUTICAL WHOLESALE,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,6,"$12,000"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,"CASINOS, RACETRACKS & GAMBLING",GAMBLING & CASINOS,GENERAL BUSINESS,36,"$11,975"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,MOTION PICTURE PRODUCTION & DISTRIBUTION,TV & MOVIE PRODUCTION/DISTRIBUTION,COMMUNICATIONS & ELECTRONICS,9,"$11,950"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,OTHER/SINGLE ISSUE GROUPS,IDEOLOGY/SINGLE ISSUE,31,"$11,922"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,CREDIT AGENCIES & FINANCE COMPANIES,FINANCE & CREDIT COMPANIES,"FINANCE, INSURANCE & REAL ESTATE",82,"$11,824"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,DEFENSE SHIPBUILDERS,MISCELLANEOUS DEFENSE,DEFENSE,53,"$11,803"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,SOCIAL MEDIA,COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,34,"$11,788"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,TEACHERS UNIONS,PUBLIC SECTOR UNIONS,LABOR,61,"$11,701"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,FLORISTS & NURSERY SERVICES,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,33,"$11,697"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,MISCELLANEOUS RETAIL STORES,RETAIL SALES,GENERAL BUSINESS,28,"$11,585"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,CHAMBERS OF COMMERCE,BUSINESS ASSOCIATIONS,GENERAL BUSINESS,13,"$11,465"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,TRANSPORTATION,MISCELLANEOUS TRANSPORT,TRANSPORTATION,15,"$11,425"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,LIFE INSURANCE,INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",48,"$11,331"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,CHEMICALS,CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,49,"$11,310"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,ELECTRIC POWER UTILITIES,ELECTRIC UTILITIES,ENERGY & NATURAL RESOURCES,47,"$11,300"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,SMALL BUSINESS ORGANIZATIONS,BUSINESS ASSOCIATIONS,GENERAL BUSINESS,7,"$11,250"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,AUTO MANUFACTURERS,AUTOMOTIVE,TRANSPORTATION,67,"$11,215"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,"BOOK, NEWSPAPER & PERIODICAL PUBLISHING",PRINTING & PUBLISHING,COMMUNICATIONS & ELECTRONICS,30,"$11,210"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,MENTAL HEALTH SERVICES,HEALTH SERVICES,HEALTH,5,"$11,200"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,MILITARY,MILITARY,GOVERNMENT AGENCIES/EDUCATION/OTHER,26,"$11,101"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,"PLUMBING, HEATING & AIR CONDITIONING",SPECIAL TRADE CONTRACTORS,CONSTRUCTION,29,"$11,065"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,PHARMACISTS,HEALTH PROFESSIONALS,HEALTH,8,"$11,050"
"MCCONNELL, MITCH",WON-GENERAL,WON,REPUBLICAN,REPUBLICAN,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,INCUMBENT,CONSUMER ELECTRONICS & COMPUTER STORES,RETAIL SALES,GENERAL BUSINESS,6,"$11,010"
"MCGRATH, AMY",LOST-GENERAL,LOST,DEMOCRATIC,DEMOCRATIC,KY,2020,STANDARD,US SENATE DISTRICT KY SW-CLASS II,CHALLENGER,RAILROAD UNIONS,TRANSPORTATION UNIONS,LABOR,3,"$11,000"
